_unit_id,_created_at,_updated_at,_golden,jobname,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist,morepc_gold,morepc_gold_reason
277567832,5/6/2013 23:58:35,5/7/2013 01:35:50,"",tune-simple-study-1-rank-iterations,17,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567833,5/6/2013 23:58:35,5/7/2013 01:47:54,"",tune-simple-study-1-rank-iterations,18,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567834,5/6/2013 23:58:35,5/7/2013 01:47:06,"",tune-simple-study-1-rank-iterations,19,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567835,5/6/2013 23:58:35,5/7/2013 01:44:17,"",tune-simple-study-1-rank-iterations,20,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567836,5/6/2013 23:58:35,5/7/2013 01:37:31,"",tune-simple-study-1-rank-iterations,21,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567837,5/6/2013 23:58:35,5/7/2013 01:45:10,"",tune-simple-study-1-rank-iterations,22,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567838,5/6/2013 23:58:35,5/7/2013 01:41:44,"",tune-simple-study-1-rank-iterations,23,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567839,5/6/2013 23:58:35,5/7/2013 02:04:31,"",tune-simple-study-1-rank-iterations,24,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567840,5/6/2013 23:58:35,5/7/2013 01:50:10,"",tune-simple-study-1-rank-iterations,25,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567841,5/6/2013 23:58:35,5/7/2013 01:31:25,"",tune-simple-study-1-rank-iterations,26,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567842,5/6/2013 23:58:35,5/7/2013 01:37:20,"",tune-simple-study-1-rank-iterations,27,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567843,5/6/2013 23:58:35,5/7/2013 01:52:57,"",tune-simple-study-1-rank-iterations,28,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567844,5/6/2013 23:58:35,5/7/2013 01:34:35,"",tune-simple-study-1-rank-iterations,29,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15,"",""
277567845,5/6/2013 23:58:35,5/7/2013 01:47:00,"",tune-simple-study-1-rank-iterations,30,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567846,5/6/2013 23:58:35,5/7/2013 01:50:27,"",tune-simple-study-1-rank-iterations,31,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567847,5/6/2013 23:58:35,5/7/2013 01:32:40,"",tune-simple-study-1-rank-iterations,32,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567848,5/6/2013 23:58:35,5/7/2013 01:49:07,"",tune-simple-study-1-rank-iterations,33,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567849,5/6/2013 23:58:35,5/7/2013 01:34:28,"",tune-simple-study-1-rank-iterations,34,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567850,5/6/2013 23:58:35,5/7/2013 01:29:10,"",tune-simple-study-1-rank-iterations,35,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567851,5/6/2013 23:58:35,5/7/2013 01:40:28,"",tune-simple-study-1-rank-iterations,36,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567852,5/6/2013 23:58:35,5/7/2013 01:39:48,"",tune-simple-study-1-rank-iterations,37,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567853,5/6/2013 23:58:35,5/7/2013 01:41:56,"",tune-simple-study-1-rank-iterations,38,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567854,5/6/2013 23:58:35,5/7/2013 01:27:33,"",tune-simple-study-1-rank-iterations,39,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,"",""
277567855,5/6/2013 23:58:35,5/7/2013 01:46:55,"",tune-simple-study-1-rank-iterations,40,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567856,5/6/2013 23:58:35,5/7/2013 01:49:40,"",tune-simple-study-1-rank-iterations,41,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567857,5/6/2013 23:58:35,5/7/2013 01:42:04,"",tune-simple-study-1-rank-iterations,42,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567858,5/6/2013 23:58:35,5/7/2013 01:33:44,"",tune-simple-study-1-rank-iterations,43,0.00_1.00_0.00,5d6a0ca9984df43f25c349638c885682,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567859,5/6/2013 23:58:35,5/7/2013 01:43:07,"",tune-simple-study-1-rank-iterations,44,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567860,5/6/2013 23:58:35,5/7/2013 01:47:14,"",tune-simple-study-1-rank-iterations,45,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567861,5/6/2013 23:58:35,5/7/2013 01:42:30,"",tune-simple-study-1-rank-iterations,46,0.00_1.00_0.00,5d6a0ca9984df43f25c349638c885682,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567862,5/6/2013 23:58:35,5/7/2013 01:47:54,"",tune-simple-study-1-rank-iterations,47,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
277567863,5/6/2013 23:58:35,5/7/2013 01:48:31,"",tune-simple-study-1-rank-iterations,48,0.00_1.00_0.00,5d6a0ca9984df43f25c349638c885682,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,"",""
