_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_sound_was_more_realistic,which_sound_was_more_realistic:confidence,orig__golden,jobname,morepc_gold,morepc_gold_reason,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist
279848579,false,finalized,4,5/15/2013 17:32:25,same,0.5075,"",tune-simple-study-1-rank-iterations,"","",10,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848582,false,finalized,4,5/15/2013 17:11:26,s1,0.5043,"",tune-simple-study-1-rank-iterations,"","",11,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848583,false,finalized,4,5/15/2013 17:33:44,same,1.0,"",tune-simple-study-1-rank-iterations,"","",12,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848584,false,finalized,4,5/15/2013 17:24:13,same,0.744,"",tune-simple-study-1-rank-iterations,"","",13,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848586,false,finalized,4,5/15/2013 17:21:09,same,1.0,"",tune-simple-study-1-rank-iterations,"","",14,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15
279848587,false,finalized,4,5/15/2013 17:31:14,same,0.5,"",tune-simple-study-1-rank-iterations,"","",15,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15
279848588,false,finalized,4,5/15/2013 17:38:11,same,0.75,"",tune-simple-study-1-rank-iterations,"","",16,0.00_0.00_1.00,d5d28b0cf5edb6a2313f40e48cee0daf,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15
279848589,false,finalized,4,5/15/2013 17:35:58,same,0.75,"",tune-simple-study-1-rank-iterations,"","",17,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15
279848590,false,finalized,4,5/15/2013 17:28:30,same,1.0,"",tune-simple-study-1-rank-iterations,"","",18,0.00_0.00_1.00,304ccffb76309f712e4e1f4f57d6ed26,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15
279848591,false,finalized,4,5/15/2013 17:38:47,same,0.7439,"",tune-simple-study-1-rank-iterations,"","",19,0.00_0.00_1.00,85de18c878867977e8208e63c2fd1df5,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,e85d4cf246c0e2c776d85b22ed74bc0b,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15
279848592,false,finalized,4,5/15/2013 17:35:08,same,0.5085,"",tune-simple-study-1-rank-iterations,"","",20,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
279848593,false,finalized,4,5/15/2013 17:18:48,same,0.491,"",tune-simple-study-1-rank-iterations,"","",21,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
279848594,false,finalized,4,5/15/2013 17:24:49,same,0.744,"",tune-simple-study-1-rank-iterations,"","",22,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
279848595,false,finalized,4,5/15/2013 17:55:39,same,0.7478,"",tune-simple-study-1-rank-iterations,"","",23,0.00_0.00_1.00,dcc77dda3190ec5b017cfba8da560351,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15
279848596,false,finalized,4,5/15/2013 17:35:16,same,1.0,"",tune-simple-study-1-rank-iterations,"","",24,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15
279848598,false,finalized,4,5/15/2013 17:56:23,same,0.5043,"",tune-simple-study-1-rank-iterations,"","",25,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
279848599,false,finalized,4,5/15/2013 17:31:27,same,0.5,"",tune-simple-study-1-rank-iterations,"","",26,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15
279848600,false,finalized,4,5/15/2013 17:26:04,same,1.0,"",tune-simple-study-1-rank-iterations,"","",27,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
279848601,false,finalized,4,5/15/2013 17:33:20,same,0.4934,"",tune-simple-study-1-rank-iterations,"","",28,0.00_0.00_1.00,85f3d8113c0a118015e1e56d05345660,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15
279848602,false,finalized,4,5/15/2013 17:23:06,s1,0.4921,"",tune-simple-study-1-rank-iterations,"","",29,0.00_0.00_1.00,3a33deb83ebb059cfe83ef63d06a3665,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,cec23ca015f334fc958a3f0b8cd97ee0,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-15.mp3,2.00_4.00,15
279848603,false,finalized,4,5/15/2013 17:36:10,same,1.0,"",tune-simple-study-1-rank-iterations,"","",30,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848604,false,finalized,4,5/15/2013 17:38:42,same,0.7571,"",tune-simple-study-1-rank-iterations,"","",31,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848605,false,finalized,4,5/15/2013 17:38:11,same,0.7333,"",tune-simple-study-1-rank-iterations,"","",32,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
279848606,false,finalized,4,5/15/2013 17:25:52,null,0.5014,"",tune-simple-study-1-rank-iterations,"","",33,0.00_1.00_0.00,94626593710777c2afd5f55082d3d52a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848607,false,finalized,4,5/15/2013 17:41:03,s0,0.4968,"",tune-simple-study-1-rank-iterations,"","",34,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
279848608,false,finalized,4,5/15/2013 17:16:28,same,0.4921,"",tune-simple-study-1-rank-iterations,"","",35,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15
279848609,false,finalized,4,5/15/2013 17:35:15,same,0.7463,"",tune-simple-study-1-rank-iterations,"","",36,0.00_1.00_0.00,0219932f948a3247ed485c45549ebd82,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848610,false,finalized,4,5/15/2013 17:36:24,same,1.0,"",tune-simple-study-1-rank-iterations,"","",37,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15
279848611,false,finalized,4,5/15/2013 17:35:16,same,0.75,"",tune-simple-study-1-rank-iterations,"","",38,0.00_1.00_0.00,2f73c8c7c4c4e344ae5e60d597b840ae,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15
279848612,false,finalized,4,5/15/2013 17:37:05,same,0.7458,"",tune-simple-study-1-rank-iterations,"","",39,0.00_1.00_0.00,a462b56546f6b7bcf175b1639392b155,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_1.00_0.00,c789ad10a61c7777d81b9535d9272063,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-15.mp3,0.50_1.00,15
279848613,false,finalized,4,5/15/2013 17:37:25,same,0.4957,"",tune-simple-study-1-rank-iterations,"","",40,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15
279848614,false,finalized,4,5/15/2013 17:53:43,s0,1.0,"",tune-simple-study-1-rank-iterations,"","",41,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15
279848615,false,finalized,4,5/15/2013 17:54:20,same,1.0,"",tune-simple-study-1-rank-iterations,"","",42,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15
279848616,false,finalized,4,5/15/2013 17:19:53,same,1.0,"",tune-simple-study-1-rank-iterations,"","",43,0.00_1.00_0.00,5d6a0ca9984df43f25c349638c885682,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,6e097b936e78ba3685d0222dd6e0791a,00,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15
279848617,false,finalized,4,5/15/2013 17:21:54,same,0.746,"",tune-simple-study-1-rank-iterations,"","",44,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15
279848619,false,finalized,4,5/15/2013 17:27:57,same,0.5075,"",tune-simple-study-1-rank-iterations,"","",45,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15
279848620,false,finalized,4,5/15/2013 17:30:57,same,1.0,"",tune-simple-study-1-rank-iterations,"","",46,0.00_1.00_0.00,5d6a0ca9984df43f25c349638c885682,04,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,aa3561b8d793ae549af18ae4021fe8de,01,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-01-simple.maxdist-15.mp3,1.00_2.00,15
279848621,false,finalized,4,5/15/2013 17:59:03,same,0.5116,"",tune-simple-study-1-rank-iterations,"","",47,0.00_1.00_0.00,5c39f6b3182e7bb2f3a05fcdc4cb9786,03,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.00_1.00_0.00,73682dd4c1d77ce6270c9472d82f5531,02,simple,mp3/mix-simple-coordinates-0.00_1.00_0.00-simple.grainlength-1.00_2.00-iteration-02-simple.maxdist-15.mp3,1.00_2.00,15
