_unit_id,_created_at,_updated_at,_golden,jobname,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist,morepc_gold,morepc_gold_reason
283053813,5/27/2013 21:32:28,5/27/2013 22:04:01,"",tune-simple-study-2-1-intracoord,11,0.00_0.00_1.00,384d6089998b4fb4b668579b8f1a8c0a,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
283053814,5/27/2013 21:32:28,5/27/2013 22:03:01,"",tune-simple-study-2-1-intracoord,12,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,"",""
283053815,5/27/2013 21:32:28,5/27/2013 22:05:02,"",tune-simple-study-2-1-intracoord,13,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,0.00_0.00_1.00,4d197d79cf4c61e067685162b704d1e9,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30,"",""
283053816,5/27/2013 21:32:28,5/27/2013 22:09:01,"",tune-simple-study-2-1-intracoord,14,0.00_0.00_1.00,030959fc8f48589985ad721e06b5298a,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,5,0.00_0.00_1.00,ef7bcc9362c41758b98ca29543ee9599,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-15.mp3,0.50_1.00,15,"",""
283053817,5/27/2013 21:32:28,5/27/2013 22:03:26,"",tune-simple-study-2-1-intracoord,15,0.00_0.00_1.00,efbf1a3f1b2d0abd794438ea171ba9e1,00,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,"",""
283053818,5/27/2013 21:32:28,5/27/2013 22:06:02,"",tune-simple-study-2-1-intracoord,16,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,0.00_0.00_1.00,52d04de2e3d78ca343186e9a6aaa4152,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,30,"",""
283053819,5/27/2013 21:32:28,5/27/2013 22:09:06,"",tune-simple-study-2-1-intracoord,17,0.00_0.00_1.00,384d6089998b4fb4b668579b8f1a8c0a,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,"",""
283053820,5/27/2013 21:32:28,5/27/2013 22:00:08,"",tune-simple-study-2-1-intracoord,18,0.00_0.00_1.00,dbbad57da10f5d284c09ad71e1333007,01,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-01-simple.maxdist-15.mp3,2.00_4.00,15,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,"",""
283053821,5/27/2013 21:32:28,5/27/2013 22:11:52,"",tune-simple-study-2-1-intracoord,19,0.00_0.00_1.00,4d197d79cf4c61e067685162b704d1e9,02,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-30.mp3,2.00_4.00,30,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,"",""
283053822,5/27/2013 21:32:28,5/27/2013 22:02:22,"",tune-simple-study-2-1-intracoord,20,0.00_0.00_1.00,1b31c6d31ec8a87e029807d16397747f,04,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,0.00_0.00_1.00,030959fc8f48589985ad721e06b5298a,03,simple,mp3/mix-simple-coordinates-0.00_0.00_1.00-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-5.mp3,2.00_4.00,5,"",""
