_unit_id,_golden,_unit_state,_trusted_judgments,_last_judgment_at,which_sound_was_more_realistic,which_sound_was_more_realistic:confidence,orig__golden,jobname,morepc_gold,morepc_gold_reason,rownum,s0_coordinates,s0_hash,s0_iteration,s0_mix,s0_name,s0_simplegrainlength,s0_simplemaxdist,s1_coordinates,s1_hash,s1_iteration,s1_mix,s1_name,s1_simplegrainlength,s1_simplemaxdist
283053936,false,finalized,5,5/27/2013 21:58:32,s0,0.3858,"",tune-simple-study-2-1-intracoord,"","",134,0.17_0.17_0.67,be2cf5eb4e4319c76483d8cb530a56ef,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.17_0.67,efe88c82f63bfa6cf85ba10142b3da7e,03,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,30
283053937,false,finalized,5,5/27/2013 22:38:36,same,0.4114,"",tune-simple-study-2-1-intracoord,"","",135,0.17_0.17_0.67,efe88c82f63bfa6cf85ba10142b3da7e,03,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.17_0.67,8e87253863c3798583757379b9bad1d1,00,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053938,false,finalized,5,5/27/2013 22:04:51,s0,0.5964,"",tune-simple-study-2-1-intracoord,"","",136,0.17_0.17_0.67,efe88c82f63bfa6cf85ba10142b3da7e,03,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.17_0.67,438dca2d25145eccef0983fd01d123f8,02,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053939,false,finalized,5,5/27/2013 22:08:50,s0,0.8,"",tune-simple-study-2-1-intracoord,"","",137,0.17_0.17_0.67,856292180a6b839304bbeb51a3f0fdc1,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.17_0.67,efe88c82f63bfa6cf85ba10142b3da7e,03,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-30.mp3,1.00_2.00,30
283053940,false,finalized,5,5/27/2013 22:04:01,s0,0.4209,"",tune-simple-study-2-1-intracoord,"","",138,0.17_0.17_0.67,8e87253863c3798583757379b9bad1d1,00,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.17_0.67,be2cf5eb4e4319c76483d8cb530a56ef,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,5
283053941,false,finalized,5,5/27/2013 22:07:49,s0,0.8276,"",tune-simple-study-2-1-intracoord,"","",139,0.17_0.17_0.67,be2cf5eb4e4319c76483d8cb530a56ef,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.17_0.67,438dca2d25145eccef0983fd01d123f8,02,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053942,false,finalized,5,5/27/2013 22:09:30,s1,0.6381,"",tune-simple-study-2-1-intracoord,"","",140,0.17_0.17_0.67,be2cf5eb4e4319c76483d8cb530a56ef,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-1.00_2.00-iteration-04-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.17_0.67,856292180a6b839304bbeb51a3f0fdc1,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,30
283053943,false,finalized,5,5/27/2013 22:09:35,s1,0.8,"",tune-simple-study-2-1-intracoord,"","",141,0.17_0.17_0.67,438dca2d25145eccef0983fd01d123f8,02,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.17_0.67,8e87253863c3798583757379b9bad1d1,00,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053944,false,finalized,5,5/27/2013 22:07:45,same,0.6,"",tune-simple-study-2-1-intracoord,"","",142,0.17_0.17_0.67,856292180a6b839304bbeb51a3f0fdc1,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.17_0.67,8e87253863c3798583757379b9bad1d1,00,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053945,false,finalized,5,5/27/2013 21:59:42,s1,0.8108,"",tune-simple-study-2-1-intracoord,"","",143,0.17_0.17_0.67,438dca2d25145eccef0983fd01d123f8,02,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.17_0.67,856292180a6b839304bbeb51a3f0fdc1,04,simple,mp3/mix-simple-coordinates-0.17_0.17_0.67-simple.grainlength-2.00_4.00-iteration-04-simple.maxdist-30.mp3,2.00_4.00,30
283053946,false,finalized,5,5/27/2013 22:12:19,same,0.6061,"",tune-simple-study-2-1-intracoord,"","",144,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053947,false,finalized,5,5/27/2013 21:59:39,same,0.7975,"",tune-simple-study-2-1-intracoord,"","",145,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053948,false,finalized,5,5/27/2013 22:09:40,s0,0.7973,"",tune-simple-study-2-1-intracoord,"","",146,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
283053949,false,finalized,5,5/27/2013 22:06:15,s0,1.0,"",tune-simple-study-2-1-intracoord,"","",147,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
283053950,false,finalized,5,5/27/2013 22:13:34,s1,0.5752,"",tune-simple-study-2-1-intracoord,"","",148,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5
283053951,false,finalized,5,5/27/2013 22:13:16,s1,1.0,"",tune-simple-study-2-1-intracoord,"","",149,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053952,false,finalized,5,5/27/2013 22:08:16,s0,0.7905,"",tune-simple-study-2-1-intracoord,"","",150,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
283053953,false,finalized,5,5/27/2013 22:01:39,s0,1.0,"",tune-simple-study-2-1-intracoord,"","",151,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.67_0.17,3a1868af43431d2ba992cde3b66a3599,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-00-simple.maxdist-15.mp3,0.50_1.00,15
283053954,false,finalized,5,5/27/2013 22:01:15,same,0.5981,"",tune-simple-study-2-1-intracoord,"","",152,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053955,false,finalized,5,5/27/2013 21:57:57,s1,0.3931,"",tune-simple-study-2-1-intracoord,"","",153,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053956,false,finalized,5,5/27/2013 22:40:51,s1,0.6055,"",tune-simple-study-2-1-intracoord,"","",154,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15
283053957,false,finalized,5,5/27/2013 21:57:25,s0,0.7906,"",tune-simple-study-2-1-intracoord,"","",155,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30
283053958,false,finalized,5,5/27/2013 21:59:49,same,0.4189,"",tune-simple-study-2-1-intracoord,"","",156,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053959,false,finalized,5,5/27/2013 22:08:50,s1,0.6,"",tune-simple-study-2-1-intracoord,"","",157,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053960,false,finalized,5,5/27/2013 21:58:13,s1,1.0,"",tune-simple-study-2-1-intracoord,"","",158,0.17_0.67_0.17,a204fa94175c35a7eeb39421e92e4c40,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-02-simple.maxdist-30.mp3,0.50_1.00,30,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30
283053961,false,finalized,5,5/27/2013 22:09:24,s1,0.8,"",tune-simple-study-2-1-intracoord,"","",159,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053962,false,finalized,5,5/27/2013 22:06:38,s0,0.8116,"",tune-simple-study-2-1-intracoord,"","",160,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053963,false,finalized,5,5/27/2013 22:11:42,s1,0.4032,"",tune-simple-study-2-1-intracoord,"","",161,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5
283053964,false,finalized,5,5/27/2013 22:09:53,s0,0.8109,"",tune-simple-study-2-1-intracoord,"","",162,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053965,false,finalized,5,5/27/2013 22:05:23,s0,0.5882,"",tune-simple-study-2-1-intracoord,"","",163,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053966,false,finalized,5,5/27/2013 22:13:34,s0,1.0,"",tune-simple-study-2-1-intracoord,"","",164,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.67_0.17,5d4fc09c318849799e3a7a8d81cf6f0c,04,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-0.50_1.00-iteration-04-simple.maxdist-5.mp3,0.50_1.00,5
283053967,false,finalized,5,5/27/2013 22:06:44,same,0.5705,"",tune-simple-study-2-1-intracoord,"","",165,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053968,false,finalized,5,5/27/2013 22:09:08,s0,0.5931,"",tune-simple-study-2-1-intracoord,"","",166,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5
283053969,false,finalized,5,5/27/2013 21:59:28,s0,0.3978,"",tune-simple-study-2-1-intracoord,"","",167,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053970,false,finalized,5,5/27/2013 22:08:29,same,0.806,"",tune-simple-study-2-1-intracoord,"","",168,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30
283053971,false,finalized,5,5/27/2013 22:07:47,s0,0.401,"",tune-simple-study-2-1-intracoord,"","",169,0.17_0.67_0.17,7f5ef771ba7ea260bbca600f89908ac5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-30.mp3,1.00_2.00,30,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30
283053972,false,finalized,5,5/27/2013 22:03:31,s0,0.4118,"",tune-simple-study-2-1-intracoord,"","",170,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5
283053973,false,finalized,5,5/27/2013 22:02:00,s1,0.4167,"",tune-simple-study-2-1-intracoord,"","",171,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15
283053974,false,finalized,5,5/27/2013 21:58:56,same,0.4039,"",tune-simple-study-2-1-intracoord,"","",172,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15
283053975,false,finalized,5,5/27/2013 22:07:14,same,0.6069,"",tune-simple-study-2-1-intracoord,"","",173,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.67_0.17,ded67b8a71c7d84e938d495ee3370593,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-15.mp3,1.00_2.00,15
283053976,false,finalized,5,5/27/2013 22:09:40,s0,0.4068,"",tune-simple-study-2-1-intracoord,"","",174,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5
283053977,false,finalized,5,5/27/2013 22:10:16,same,0.5861,"",tune-simple-study-2-1-intracoord,"","",175,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053978,false,finalized,5,5/27/2013 22:04:16,same,0.588,"",tune-simple-study-2-1-intracoord,"","",176,0.17_0.67_0.17,e1c0b414aa4dcf648c4d70a4d44d3267,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-1.00_2.00-iteration-03-simple.maxdist-5.mp3,1.00_2.00,5,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30
283053979,false,finalized,5,5/27/2013 22:10:24,same,0.4226,"",tune-simple-study-2-1-intracoord,"","",177,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053980,false,finalized,5,5/27/2013 22:10:29,s1,0.7909,"",tune-simple-study-2-1-intracoord,"","",178,0.17_0.67_0.17,4fc2d32d9fac89489c797bd594c20ae5,00,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-00-simple.maxdist-15.mp3,2.00_4.00,15,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30
283053981,false,finalized,5,5/27/2013 22:08:16,s1,0.4054,"",tune-simple-study-2-1-intracoord,"","",179,0.17_0.67_0.17,4914ac5b07c21847ed72c803bb6efe47,03,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-03-simple.maxdist-30.mp3,2.00_4.00,30,0.17_0.67_0.17,c44868b0468256cb150de9cbed538d20,02,simple,mp3/mix-simple-coordinates-0.17_0.67_0.17-simple.grainlength-2.00_4.00-iteration-02-simple.maxdist-5.mp3,2.00_4.00,5
283053982,false,finalized,5,5/27/2013 22:08:21,same,0.6036,"",tune-simple-study-2-1-intracoord,"","",180,0.33_0.33_0.33,d92d50c676d9e5eb478f33b784073e16,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15,0.33_0.33_0.33,9d0b70c265f398cc4df6669a0fbb3569,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-30.mp3,0.50_1.00,30
283053983,false,finalized,5,5/27/2013 21:58:52,same,0.5853,"",tune-simple-study-2-1-intracoord,"","",181,0.33_0.33_0.33,27989362d51aadb06666100b95435bd2,03,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-03-simple.maxdist-5.mp3,0.50_1.00,5,0.33_0.33_0.33,d92d50c676d9e5eb478f33b784073e16,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
283053984,false,finalized,5,5/27/2013 22:12:32,s0,0.6079,"",tune-simple-study-2-1-intracoord,"","",182,0.33_0.33_0.33,19eff24d6f12fc2cf3bcfbde5d9e1efa,00,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-1.00_2.00-iteration-00-simple.maxdist-15.mp3,1.00_2.00,15,0.33_0.33_0.33,d92d50c676d9e5eb478f33b784073e16,01,simple,mp3/mix-simple-coordinates-0.33_0.33_0.33-simple.grainlength-0.50_1.00-iteration-01-simple.maxdist-15.mp3,0.50_1.00,15
